id,eigenkapital_2014,loehne_und_gehaelter_2014,gesamtbezuege_2014,anzahl_vorstaende_2014,jahresueberschuss_2014,anmerkungen_2014,eigenkapital_2013,loehne_und_gehaelter_2013,gesamtbezuege_2013,anzahl_vorstaende_2013,jahresueberschuss_2013,anmerkungen_2013,sparkasse,vergebene_kredite_2014,notleidende_kredite_2014,npl_quote_2014,vergebene_unternehmenskredite_2014,notleidende_unternehmenskredite_2014,npl_quote_unternehmen_2014,vergebene_privatkredite_2014,notleidende_privatkredite_2014,npl_quote_privat_2014,vergebene_kredite_2013,notleidende_kredite_2013,npl_quote_2013,vergebene_unternehmenskredite_2013,notleidende_unternehmenskredite_2013,npl_quote_unternehmen_2013,vergebene_privatkredite_2013,notleidende_privatkredite_2013,npl_quote_privat_2013,mitarbeiter_2013,mitarbeiter_2014,bilanzsumme_2013,bilanzsumme_2014,verband,state
413,15065695.0,2170353.0,239000.0,2.0,276089.0,,14789606.0,2093320.0,237000.0,2.0,261177.0,,Sparkasse Battenberg,219600000.0,8629000.0,1.46,58940000.0,7400000.0,12.56,84369000.0,1229000.0,1.46,,,,,,,,,,63.0,65.0,181419000.0,186590000.0,SGVHT,Hessen
412,10766793.0,2215905.0,254000.0,2.9,245284.0,Horst Wanik schied am 30.11.2014 aus dem Vorstand aus. Aus diesem Grund ergibt sich eine Kommazahl bei den Vorständen.,10521509.0,2152780.0,260000.0,2.0,234476.0,,Stadtsparkasse Grebenstein,211000000.0,3300000.0,1.97,56300000.0,1600000.0,2.84,86200000.0,1700000.0,1.97,,,,,,,,,,64.0,62.0,183021150.0,188175000.0,SGVHT,Hessen
414,10746880.0,2082454.0,278000.0,2.0,299000.0,,10698130.0,1977189.0,260000.0,2.0,508843.0,,Stadtsparkasse Borken,176400000.0,4700000.0,1.75,32100000.0,3200000.0,9.97,85600000.0,1500000.0,1.75,,,,,,,,,,50.0,48.0,153026342.0,150669000.0,SGVHT,Hessen
409,14840761.0,2656571.0,291000.0,2.0,226827.0,,14613934.0,2585932.0,314000.0,2.0,218837.0,,Sparkasse Laubach-Hungen,284000000.0,8302700.0,1.57,82816800.0,7007700.0,8.46,82566200.0,1295000.0,1.57,,,,,,,,,,83.0,81.0,234616056.0,237848776.0,SGVHT,Hessen
411,12415637.0,2051864.0,291000.0,2.0,515000.0,,11900637.0,1969250.0,278000.0,2.0,515000.0,,Stadtsparkasse Schwalmstadt,220200000.0,3239000.0,0.3,56700000.0,3042000.0,5.37,65100000.0,197000.0,0.3,,,,,,,,,,48.0,48.0,197264262.0,193626000.0,SGVHT,Hessen
408,14587031.0,1984010.0,305000.0,2.0,85739.0,,14501292.0,1962386.0,308000.0,2.0,155995.0,Mitarbeiter: Keine Angaben zum Durchschnitt. Nur Anzahl Beschäftiger bis zum Bilanzstichtag.,Sparkasse Hohenwestedt,268600000.0,5225000.0,2.16,130103000.0,3711000.0,2.85,70221000.0,1514000.0,2.16,,,,,,,,,,49.0,47.0,249372000.0,239501000.0,SVSH,Schleswig-Holstein
405,15122209.0,3389379.0,315000.0,2.0,120461.0,,15026747.0,3125462.0,311000.0,2.0,148749.0,,Stadtsparkasse Haltern am See,338000000.0,5930000.0,0.58,76200000.0,5100000.0,6.69,144100000.0,830000.0,0.58,,,,,,,,,,109.0,109.0,292484177.0,295902299.0,SVWL,Nordrhein-Westfalen
370,24932325.0,5326131.0,319000.0,2.0,714083.0,,24456243.0,5129535.0,309000.0,2.0,955034.0,,Kreissparkasse Hildburghausen,582700000.0,10400000.0,3.93,93200000.0,8700000.0,9.33,43300000.0,1700000.0,3.93,,,,,,,,,,134.0,134.0,510183876.0,524671982.0,SGVHT,Thüringen
407,14992629.0,2663469.0,329000.0,2.0,339350.0,,14653280.0,2481059.0,330000.0,2.0,358985.0,,Sparkasse Geseke,317300000.0,5400000.0,2.52,117600000.0,2100000.0,1.79,130900000.0,3300000.0,2.52,,,,,,,,,,80.0,80.0,267073577.0,269011579.0,SVWL,Nordrhein-Westfalen
291,56949184.0,10705943.0,343000.0,2.0,1188276.0,,56010908.0,10210666.0,333000.0,2.0,1206394.0,,Sparkasse Unstrut-Hainich,1297500000.0,22900000.0,3.7,345500000.0,13200000.0,3.82,262500000.0,9700000.0,3.7,,,,,,,,,,295.0,290.0,1087600000.0,1122000000.0,SGVHT,Thüringen
395,14001371.0,3014272.0,345000.0,2.0,708050.0,,13293321.0,2892470.0,322000.0,2.0,79645.0,,Sparkasse Schönau-Todtnau,402686000.0,22348000.0,11.18,183652000.0,13101000.0,7.13,82402000.0,9212000.0,11.18,,,,,,,,,,79.0,80.0,324433626.0,328787859.0,SVBW,Baden-Württemberg
393,20532181.0,3156272.0,349000.0,2.0,696178.0,,19836002.0,3049753.0,389000.0,2.0,738055.0,,Sparkasse St. Blasien,402853000.0,31581000.0,3.99,228772000.0,27305000.0,11.94,107062000.0,4276000.0,3.99,,,,,,,,,,79.0,83.0,350388195.0,362199658.0,SVBW,Baden-Württemberg
390,20491640.0,3925597.0,353000.0,2.0,465958.0,,20025682.0,3728143.0,350000.0,2.0,455111.0,,Stadtsparkasse Schmallenberg,429800000.0,11837000.0,2.25,136101000.0,8548000.0,6.28,137847000.0,3095000.0,2.25,,,,,,,,,,100.0,88.0,377466685.0,376300000.0,SVWL,Nordrhein-Westfalen
400,13800000.0,2887382.0,360000.0,2.0,21778.0,,13805921.0,2666600.0,342000.0,2.0,118404.0,,Stadtsparkasse Blomberg/Lippe,327900000.0,7200000.0,0.92,125400000.0,6200000.0,4.94,108400000.0,1000000.0,0.92,,,,,,,,,,77.0,75.0,295600000.0,290000000.0,SVWL,Nordrhein-Westfalen
415,9796063.0,1981703.0,361000.0,3.0,195683.0,,9600380.0,1837987.0,269000.0,2.0,221497.0,,Stadtsparkasse Felsberg,170400000.0,3500000.0,1.32,51500000.0,2600000.0,5.05,68000000.0,900000.0,1.32,,,,,,,,,,43.0,42.0,159104559.0,156051545.0,SGVHT,Hessen
391,19820416.0,3486542.0,366258.0,2.0,464523.0,,19424293.0,3503050.0,,2.0,456006.0,,Stadtsparkasse Völklingen,407100000.0,3452000.0,1.75,149994000.0,1628000.0,1.09,104006000.0,1824000.0,1.75,,,,,,,,,,90.0,90.0,366676294.0,367737859.0,SVSaar,Saarland
355,40869392.0,7648485.0,368000.0,2.0,1513335.0,,39778105.0,7520916.0,347000.0,2.0,1586098.0,,Sparkasse Sonneberg,721280000.0,12569000.0,4.06,149734000.0,6037000.0,4.03,161013000.0,6532000.0,4.06,,,,,,,,,,219.0,216.0,614011000.0,614580380.0,SGVHT,Thüringen
293,73539847.0,12385701.0,370899.0,2.0,2504590.0,,71035256.0,12585913.0,344540.0,2.0,2416586.0,,Kreissparkasse St. Wendel,1359031000.0,24974000.0,1.43,422069000.0,18571000.0,4.4,422216000.0,6050000.0,1.43,,,,,,,,,,324.0,311.0,1065300000.0,1087200000.0,SVSaar,Saarland
349,25099973.0,5973946.0,380000.0,3.0,910063.0,,24254098.0,5237131.0,383000.0,2.0,916968.0,n den Träger Vom Bilanzgewinn sind 7% aabzuführen.,Sparkasse Hennstedt-Wesselburen,727091000.0,2556000.0,0.47,287525000.0,1588000.0,0.55,206559000.0,968000.0,0.47,,,,,,,,,,162.0,173.0,661633000.0,671508000.0,SVSH,Schleswig-Holstein
302,53028964.0,9218605.0,384000.0,2.0,1024814.0,,52004149.0,8840613.0,378000.0,3.0,1167532.0,,Sparkasse Altenburger Land,1072904000.0,7304000.0,0.59,165843000.0,6473000.0,3.9,135429000.0,801000.0,0.59,,,,,,,,,,245.0,239.0,956344189.0,981693788.0,SGVHT,Thüringen
406,13621953.0,3128585.0,396000.0,2.0,143015.0,,13563044.0,3047704.0,377000.0,2.0,168211.0,,Sparkasse Finnentrop,333300000.0,10495000.0,1.39,126795000.0,8689000.0,6.85,130242000.0,1806000.0,1.39,,,,,,,,,,95.0,94.0,285397321.0,296500000.0,SVWL,Nordrhein-Westfalen
403,15518202.0,3630968.0,398000.0,2.0,235102.0,Fusioniert zu Sparkasse Siegen,15283100.0,3677414.0,368000.0,2.0,253389.0,,Stadtsparkasse Freudenberg,403310000.0,15790000.0,1.5,123230000.0,13990000.0,11.35,119730000.0,1800000.0,1.5,,,,,,,,,,91.0,91.0,295268385.0,285263048.0,SVWL,Nordrhein-Westfalen
326,42827689.0,5346046.0,399000.0,2.0,1544429.0,,41283260.0,5088490.0,351000.0,2.0,1502899.0,Spendensumme beinhaltet vermutlich auch Stiftungsvolumen.,Sparkasse Salem-Heiligenberg,937987000.0,10417000.0,0.49,251665000.0,7901000.0,3.14,365884000.0,1777000.0,0.49,,,,,,,,,,135.0,139.0,817700000.0,825200000.0,SVBW,Baden-Württemberg
380,19667882.0,3978309.0,399000.0,2.0,225263.0,,19442618.0,3815690.0,366900.0,2.0,191703.0,,Stadtsparkasse Porta Westfalica,520300000.0,9900000.0,0.72,164600000.0,8700000.0,5.29,166200000.0,1200000.0,0.72,,,,,,,,,,112.0,108.0,446429061.0,449331869.0,SVWL,Nordrhein-Westfalen
399,17178192.0,3110893.0,400000.0,2.0,84911.0,,17093281.0,2939669.0,389000.0,2.0,90365.0,,Stadtsparkasse Versmold,361310000.0,15304000.0,1.01,138398000.0,14202000.0,10.26,109535000.0,1102000.0,1.01,,,,,,,,,,81.0,79.0,308903520.0,301553442.0,SVWL,Nordrhein-Westfalen
277,74321473.0,11243509.0,401000.0,2.1,2500000.0,Horst Wanik und Ole Schön kamen erst am 1.12.2014 in den Vorstand. Gerhard Kleespies schied am 30.11.2014 aus. Aus diesem Grund ergibt sich eine Kommazahl bei den Vorständen.,71821473.0,10585705.0,381000.0,2.1,2500000.0,"""Die Verwendung des Jahresüberschusses erfolgt gemäß §16 Hessisches Sparkassengesetz.""; Spenden inkl. Stiftung",Kreissparkasse Gelnhausen,1320134000.0,20915000.0,1.32,456263000.0,15923000.0,3.49,377460000.0,4992000.0,1.32,,,,,,,,,,321.0,320.0,1159600000.0,1123900000.0,SGVHT,Hessen
345,45035103.0,5857683.0,404200.0,2.0,1061744.0,,43973360.0,6118988.0,427300.0,1.9,1078726.0,,Sparkasse Ennepetal-Breckerfeld,819900000.0,5800000.0,1.1,234700000.0,3500000.0,1.49,208500000.0,2300000.0,1.1,,,,,,,,,,146.0,145.0,681300000.0,704500000.0,SVWL,Nordrhein-Westfalen
364,22494314.0,4211423.0,406000.0,2.0,304979.0,Fusioniert zu Sparkasse Hegau-Bodensee ,22189335.0,3946273.0,427000.0,2.0,345735.0,"Zuführung des Bilanzgewinns in Sicherheitsrücklage vorgeschlagen, aber laut JB vom Verwaltungsrat noch nicht bestätigt",Sparkasse Stockach,646000000.0,10294000.0,1.54,261000000.0,7464000.0,2.86,184000000.0,2830000.0,1.54,,,,,,,,,,111.0,113.0,566000000.0,587000000.0,SVBW,Baden-Württemberg
401,14188800.0,3353476.0,411500.0,2.0,14512.0,,14174289.0,3245740.0,394900.0,2.0,255134.0,,Stadtsparkasse Hilchenbach,353500000.0,3000000.0,0.39,101500000.0,2400000.0,2.36,152400000.0,600000.0,0.39,,,,,,,,,,84.0,83.0,301672501.0,311468927.0,SVWL,Nordrhein-Westfalen
396,13371809.0,3387615.0,411658.0,2.0,151246.0,,13220563.0,3197182.0,398888.0,2.0,149778.0,,Sparkasse der Stadt Straelen,344035500.0,2173800.0,0.09,114145200.0,2078400.0,1.82,104477600.0,95400.0,0.09,,,,,,,,,,91.0,92.0,311792460.0,314247714.0,RSGV,Nordrhein-Westfalen
397,26748511.0,3306745.0,413000.0,2.0,980491.0,,25768021.0,3111170.0,401000.0,2.0,979308.0,,Sparkasse Grünberg,364864000.0,5189400.0,3.09,66477700.0,1899100.0,2.86,106465100.0,3290300.0,3.09,,,,,,,,,,84.0,88.0,312414182.0,317239307.0,SGVHT,Hessen
287,79645556.0,10554259.0,414000.0,2.0,3181456.0,,76831100.0,10462656.0,389000.0,2.0,3193565.0,,Kreissparkasse Eichsfeld,1298005000.0,11641000.0,0.42,374442000.0,10671000.0,2.85,230482000.0,970000.0,0.42,,,,,,,,,,295.0,282.0,1098030585.0,1161850039.0,SGVHT,Thüringen
289,63692626.0,11401051.0,418000.0,2.0,1448660.0,,62243967.0,11204727.0,401000.0,2.0,1497112.0,,Sparkasse Arnstadt-Ilmenau,1404000000.0,10000000.0,1.03,282000000.0,7000000.0,2.48,292000000.0,3000000.0,1.03,,,,,,,,,,289.0,285.0,1072700000.0,1078100000.0,SGVHT,Thüringen
394,17185940.0,4188692.0,418000.0,2.0,225428.0,,16960512.0,4051003.0,416000.0,2.0,234020.0,,Sparkasse Erwitte-Anröchte,394400000.0,7400000.0,1.04,182800000.0,6100000.0,3.34,124600000.0,1300000.0,1.04,,,,,,,,,,115.0,113.0,324557424.0,331645294.0,SVWL,Nordrhein-Westfalen
247,76825995.0,14818007.0,422000.0,2.0,2405057.0,,74420938.0,14316767.0,410000.0,2.0,2352581.0,,Kreissparkasse Limburg,1752200000.0,33500000.0,1.38,569400000.0,24600000.0,4.32,637900000.0,8800000.0,1.38,,,,,,,,,,417.0,417.0,1409630000.0,1396500000.0,SGVHT,Hessen
341,34435646.0,6994179.0,422000.0,2.0,263094.0,,34172551.0,6724789.0,426000.0,2.0,411593.0,Zusätzlich Förderungen für Stiftungserrichtungen Stiftergmeinschaft der Spk. Freyung-Grafenau,Sparkasse Freyung-Grafenau,841000000.0,7600000.0,0.58,258300000.0,6100000.0,2.36,276600000.0,1600000.0,0.58,,,,,,,,,,226.0,225.0,710726300.0,702694562.0,SVB,Bayern
343,32811489.0,5610605.0,424000.0,2.0,1611671.0,,31199819.0,5252308.0,443000.0,2.0,1863275.0,Spenden inkl. Stiftungen,Sparkasse Pfullendorf-Messkirch,825567000.0,38571000.0,5.7,312331000.0,23456000.0,7.51,264667000.0,15087000.0,5.7,,,,,,,,,,154.0,152.0,711400000.0,709200000.0,SVBW,Baden-Württemberg
285,83869377.24,9720908.92,426000.0,2.0,2335882.61,,81533494.63,9329515.29,415000.0,2.0,3162715.9,Stiftung vorhanden,Sparkasse Bad Neustadt a.d. Saale,1367426000.0,14823000.0,0.32,433810000.0,12129000.0,2.8,289568000.0,922000.0,0.32,,,,,,,,,,315.0,318.0,1097582445.0,1177300858.0,SVB,Bayern
386,22422008.0,4235944.0,431000.0,2.0,583632.0,,21838375.0,4076488.0,419000.0,2.0,498080.0,,Sparkasse Rietberg,480532000.0,16271000.0,1.29,157166000.0,14139000.0,9.0,165285000.0,2132000.0,1.29,,,,,,,,,,108.0,110.0,401431507.0,407173154.0,SVWL,Nordrhein-Westfalen
389,25311672.0,3956627.0,434000.0,2.0,822991.0,,24878397.0,3735469.0,422000.0,2.0,623546.0,,Stadtsparkasse Herdecke,471500000.0,2989000.0,0.6,211720000.0,1881000.0,0.89,185580000.0,1108000.0,0.6,,,,,,,,,,97.0,100.0,379395788.0,390745878.0,SVWL,Nordrhein-Westfalen
237,109095674.0,17562388.0,434178.0,2.0,3439235.0,,106034474.0,16821006.0,421000.0,2.0,3382840.0,,Sparkasse Neunkirchen,1877423000.0,34484000.0,2.34,716589000.0,17381000.0,2.43,712682000.0,16699000.0,2.34,,,,,,,,,,416.0,401.0,1445154571.0,1444000000.0,SVSaar,Saarland
328,52440083.0,7781383.0,436000.0,2.0,1400000.0,,51060465.0,7565873.0,427000.0,2.0,1578973.0,,Kreissparkasse Höchstadt/Aisch,937379000.0,8679000.0,0.18,183800000.0,8108000.0,4.41,321534000.0,571000.0,0.18,,,,,,,,,,246.0,242.0,784766734.0,795181174.0,SVB,Bayern
387,18037757.0,3692186.0,436000.0,2.0,204757.0,,18273247.0,3395349.0,423000.0,2.0,440247.0,,Stadtsparkasse Rahden,522200000.0,10000000.0,1.13,208800000.0,8200000.0,3.93,158900000.0,1800000.0,1.13,,,,,,,,,,93.0,92.0,388385797.0,439080932.0,SVWL,Nordrhein-Westfalen
292,94303059.0,10024044.0,439000.0,2.0,1854317.0,,92448741.0,10029369.0,412000.0,2.0,1836373.0,,Kreissparkasse Gotha,1295267000.0,16465000.0,2.39,200809000.0,10354000.0,5.16,255609000.0,6111000.0,2.39,,,,,,,,,,285.0,278.0,1070500000.0,1170400000.0,SGVHT,Thüringen
321,44280142.0,8610550.0,443000.0,2.0,634823.0,,44115351.0,9194560.0,405000.0,2.0,626709.0,,Kyffhäusersparkasse Artern-Sondershausen,984300000.0,6400000.0,1.32,203900000.0,4500000.0,2.21,143400000.0,1900000.0,1.32,,,,,,,,,,233.0,224.0,846000000.0,900000000.0,SGVHT,Thüringen
305,57387870.0,9145189.0,445000.0,2.0,2186331.0,,55201540.0,9041197.0,430000.0,2.0,1926357.0,,Kreissparkasse Weilburg,1132000000.0,20100000.0,2.12,402000000.0,11400000.0,2.84,410300000.0,8700000.0,2.12,,,,,,,,,,252.0,246.0,925900000.0,964100000.0,SGVHT,Hessen
340,38657301.0,7242516.0,448000.0,2.0,707518.0,,37949783.0,7161475.0,438000.0,2.0,818229.0,,Vereinigte Sparkassen Gunzenhausen,852986000.0,9926000.0,0.2,284318000.0,9440000.0,3.32,237268000.0,486000.0,0.2,,,,,,,,,,205.0,191.0,718482059.0,754083054.0,SVB,Bayern
375,29767541.0,5125472.0,449000.0,2.0,922588.0,,28844953.0,4953756.0,418000.0,2.0,921960.0,,Kreissparkasse Schlüchtern,586000000.0,12200000.0,0.76,129955500.0,10500000.0,8.08,224031600.0,1700000.0,0.76,,,,,,,,,,131.0,132.0,493258457.0,495017800.0,SGVHT,Hessen
372,23402060.0,5226235.0,449800.0,2.0,973737.0,,22428322.0,5314816.0,479469.0,2.0,354028.0,,Stadtsparkasse Bad Honnef,578100000.0,14000000.0,1.15,149200000.0,11600000.0,7.77,209400000.0,2400000.0,1.15,,,,,,,,,,117.0,118.0,511125000.0,516388000.0,RSGV,Nordrhein-Westfalen
320,42323681.0,10238588.0,452000.0,2.0,918971.0,,41752000.0,11080163.0,432000.0,2.0,926261.0,,Kreissparkasse Saale-Orla,1029123000.0,30343000.0,3.83,366920000.0,22148000.0,6.04,213789000.0,8195000.0,3.83,,,,,,,,,,278.0,261.0,853700000.0,871100000.0,SGVHT,Thüringen
402,16127266.0,3384461.0,453000.0,2.0,227584.0,,15899682.0,3212243.0,431000.0,2.0,433913.0,,Stadtsparkasse Delbrück,337242000.0,6626000.0,1.0,105149000.0,5119000.0,4.87,150856000.0,1506000.0,1.0,,,,,,,,,,90.0,89.0,289999251.0,296074487.0,SVWL,Nordrhein-Westfalen
359,64781535.0,6055454.0,456000.0,2.0,791697.0,,63989838.0,5988631.0,444000.0,2.0,2040140.0,,Stadt- und Kreissparkasse Moosburg,677465000.0,446000.0,0.1,214386000.0,185000.0,0.09,263440000.0,259000.0,0.1,,,,,,,,,,195.0,192.0,611900000.0,606100000.0,SVB,Bayern
337,30908890.0,8332407.0,458000.0,2.0,524738.0,,30384152.0,8087527.0,,2.0,547110.0,,Stadtsparkasse Dessau,943600000.0,22900000.0,4.8,187000000.0,16700000.0,8.93,129300000.0,6200000.0,4.8,,,,,,,,,,207.0,194.0,737700000.0,723800000.0,OSV,Sachsen-Anhalt
249,56519782.0,15033276.0,462000.0,2.0,1428266.0,,78441516.0,14968806.0,506000.0,2.0,1482033.0,Gewinnabführung SVB w/ stiller Beteiligung,Sparkasse Oberpfalz Nord,1743189000.0,11329000.0,0.43,665047000.0,9284000.0,1.4,464400000.0,2011000.0,0.43,,,,,,,,,,428.0,419.0,1396261991.0,1414487666.0,SVB,Bayern
306,82357159.0,9098162.0,462000.0,2.0,1896950.0,,80460208.0,9040891.0,445000.0,2.0,2793977.0,,Kreis- und Stadtsparkasse Wasserburg am Inn,1187600000.0,2300000.0,0.11,412800000.0,1900000.0,0.46,351300000.0,400000.0,0.11,,,,,,,,,,251.0,247.0,921800455.0,981662862.0,SVB,Bayern
322,71419344.0,8244036.0,465000.0,2.0,2493364.0,,68925980.0,8360177.0,544000.0,2.0,1282843.0,Verwaltungsratsbeschluss fehlt.,Sparkasse Elmshorn,989120000.0,13199000.0,0.72,353996000.0,8980000.0,2.54,392560000.0,2837000.0,0.72,,,,,,,,,,201.0,203.0,867700000.0,861200000.0,SVSH,Schleswig-Holstein
319,47006431.0,6991209.0,469000.0,2.0,1267443.0,,45738987.0,6833934.0,503000.0,2.0,1188149.0,,Sparkasse Bühl,972700000.0,22400000.0,2.26,240800000.0,14200000.0,5.9,327900000.0,7400000.0,2.26,,,,,,,,,,185.0,181.0,862400000.0,811800000.0,SVBW,Baden-Württemberg
316,64582884.0,8498346.0,472000.0,2.0,2995006.0,,61587878.0,8167102.0,562000.0,2.5,2968300.0,Spenden inkl. Stiftung,Sparkasse Neuburg-Rain,1117064000.0,5438000.0,0.55,346009000.0,3386000.0,0.98,374833000.0,2052000.0,0.55,,,,,,,,,,251.0,261.0,882755508.0,916235442.0,SVB,Bayern
270,58473969.0,12207180.0,474000.0,2.0,1115313.0,,57358656.0,11990416.0,,2.0,1218054.0,,Kreissparkasse Stendal,1327846200.0,17297600.0,2.01,298130600.0,11092800.0,3.72,308543800.0,6204800.0,2.01,,,,,,,,,,316.0,309.0,1209000000.0,1196500000.0,OSV,Sachsen-Anhalt
379,23048253.0,4396002.0,474000.0,2.0,264548.0,Fusioniert zu Westmünsterland,22783705.0,4319486.0,455000.0,2.0,263391.0,,Sparkasse Gronau,498500000.0,4900000.0,1.09,125600000.0,2500000.0,1.99,220100000.0,2400000.0,1.09,,,,,,,,,,122.0,122.0,462574011.0,452417889.0,SVWL,Nordrhein-Westfalen
283,73283362.0,11502492.0,476000.0,2.0,2992898.0,,70298024.0,11332766.0,461000.0,2.0,2808426.0,Spenden incl. Ausschüttung einer sparkasseneigenen Stiftung,Sparkasse Ostunterfranken,1389827000.0,12068000.0,0.37,557686000.0,10893000.0,1.95,313754000.0,1175000.0,0.37,,,,,,,,,,323.0,316.0,1155236810.0,1191322294.0,SVB,Bayern
160,141141678.0,22848511.0,479000.0,2.0,4114000.0,,137027000.0,22533000.0,632000.0,2.4,5056000.0,,Sparkasse Wetzlar,2688900000.0,50100000.0,1.38,820200000.0,37900000.0,4.62,871800000.0,12000000.0,1.38,,,,,,,,,,606.0,585.0,2048131000.0,2117407000.0,SGVHT,Hessen
368,21303233.0,5125868.0,480000.0,2.0,409157.0,,20894076.0,4778177.0,452000.0,2.0,412279.0,,Sparkasse Burbach-Neunkirchen,621900000.0,8700000.0,1.19,233000000.0,6100000.0,2.62,217800000.0,2600000.0,1.19,,,,,,,,,,117.0,121.0,534309103.0,537404062.0,SVWL,Nordrhein-Westfalen
288,53024000.0,11012411.0,481000.0,2.0,509000.0,,52515000.0,10928136.0,439000.0,2.0,572000.0,Spenden incl. Ausgaben für Dotierung einer Stiftung,Kreissparkasse Garmisch-Partenkirchen,1248500000.0,11300000.0,0.06,620200000.0,11100000.0,1.79,311300000.0,200000.0,0.06,,,,,,,,,,311.0,309.0,1119321497.0,1076624084.0,SVB,Bayern
216,122545706.0,18764151.0,482000.0,2.0,15058254.0,,107487452.0,18330978.0,388000.0,1.67,7103600.0,,Rhön-Rennsteig-Sparkasse,2122400000.0,15400000.0,0.74,313800000.0,11900000.0,3.79,473200000.0,3500000.0,0.74,,,,,,,,,,479.0,472.0,1554300000.0,1606000000.0,SGVHT,Thüringen
358,28847226.0,6331547.0,491000.0,2.0,192220.0,,28655007.0,5872558.0,473000.0,2.0,197580.0,,Sparkasse Meschede,702200000.0,14500000.0,2.17,210400000.0,8900000.0,4.23,258300000.0,5600000.0,2.17,,,,,,,,,,147.0,151.0,598700000.0,606800000.0,SVWL,Nordrhein-Westfalen
346,35347081.0,5469389.0,491095.0,2.0,156540.0,,35190541.0,4979795.0,494737.0,2.0,514345.0,,Stadt-Sparkasse Haan,757127000.0,10472000.0,1.73,220915000.0,4892000.0,2.21,322419000.0,5580000.0,1.73,,,,,,,,,,136.0,131.0,682700000.0,673000000.0,RSGV,Nordrhein-Westfalen
327,54150853.0,8476584.0,491400.0,2.0,2169204.0,,51981650.0,7667419.0,458200.0,2.0,2122815.0,Widersprüchliche Angaben zu MitarbeiterInnenzahl in den jeweiligen Berichten,Verbundsparkasse Emsdetten-Ochtrup,987540000.0,26220000.0,1.64,405600000.0,19490000.0,4.81,403900000.0,6630000.0,1.64,,,,,,,,,,218.0,214.0,799900000.0,792800000.0,SVWL,Nordrhein-Westfalen
338,48414632.0,6760119.0,492000.0,2.0,86037.0,,48328594.0,6837121.0,510000.0,2.0,424392.0,"Einstellung in ""Andere Gewinnrücklagen""",Bordesholmer Sparkasse AG,815200000.0,13200000.0,1.35,351800000.0,9700000.0,2.76,259500000.0,3500000.0,1.35,,,,,,,,,,159.0,155.0,733000000.0,713100000.0,SVSH,Schleswig-Holstein
385,19978116.0,4090128.0,493000.0,2.0,333363.0,,19644753.0,4014614.0,476000.0,2.0,360497.0,,Stadtsparkasse Lengerich,464360000.0,14735000.0,1.87,143946000.0,10413000.0,7.23,230813000.0,4322000.0,1.87,,,,,,,,,,112.0,108.0,408587757.0,414342208.0,SVWL,Nordrhein-Westfalen
298,49030000.0,8954295.0,499000.0,2.0,840000.0,,48190000.0,8732037.0,457000.0,2.0,536000.0,,Sparkasse Eichstätt,1222200000.0,2200000.0,0.33,473600000.0,1000000.0,0.21,366800000.0,1200000.0,0.33,,,,,,,,,,257.0,260.0,1011919908.0,1023056994.0,SVB,Bayern
323,51310563.0,7877667.0,499000.0,2.0,356099.0,,50954464.0,8077291.0,483000.0,2.0,126240.0,"7890€ des Jahresüberschusses wurden ""stiller Gesellschaft"" zugeführt (siehe Verwaltungsratsbericht)",Stadtsparkasse Emmerich-Rees,875630000.0,31430000.0,1.23,451570000.0,27230000.0,6.03,306490000.0,3760000.0,1.23,,,,,,,,,,220.0,209.0,852100000.0,795900000.0,RSGV,Nordrhein-Westfalen
164,111886583.0,18193340.0,500000.0,2.0,3500000.0,,108401000.0,17704000.0,547000.0,2.0,3000000.0,,Sparkasse Waldeck-Frankenberg,2394400000.0,94100000.0,3.47,681600000.0,70200000.0,10.3,689400000.0,23900000.0,3.47,,,,,,,,,,514.0,517.0,2031932000.0,2023013586.0,SGVHT,Hessen
232,98947370.0,14504972.0,503000.0,2.0,2705786.0,,96441727.0,13997473.0,499000.0,2.0,2616858.0,"Ausschließlich Stiftungsvolumen angegeben: 5,5 Mio.",Sparkasse Odenwaldkreis,1792300000.0,35400000.0,0.7,525400000.0,30900000.0,5.88,642500000.0,4500000.0,0.7,,,,,,,,,,412.0,407.0,1494300000.0,1496310000.0,SGVHT,Hessen
296,66978454.0,9794941.0,505000.0,2.0,2057578.0,,65514876.0,9656014.0,462000.0,2.0,2097957.0,,Kreissparkasse Nordhausen,1222200000.0,17100000.0,1.34,358600000.0,12900000.0,3.6,312700000.0,4200000.0,1.34,,,,,,,,,,267.0,252.0,1021200000.0,1053400000.0,SGVHT,Thüringen
250,89603069.0,12508324.0,506000.0,2.0,1476802.0,,88126266.0,11967998.0,461000.0,2.0,1362157.0,Spenden incl. Ausschüttung einer sparkasseneigenen Stiftung,Sparkasse Bad Kissingen,1649600000.0,17700000.0,0.57,459900000.0,15900000.0,3.46,317400000.0,1800000.0,0.57,,,,,,,,,,373.0,370.0,1377503849.0,1429169094.0,SVB,Bayern
266,73273325.0,13337630.0,506000.0,2.0,2555427.0,,70717898.0,13087550.0,483000.0,2.0,2285649.0,Spenden incl. Stiftungen,Sparkasse Dillenburg,1581479400.0,18668000.0,1.63,392895900.0,10156000.0,2.58,518414700.0,8443000.0,1.63,,,,,,,,,,369.0,360.0,1225000000.0,1225000000.0,SGVHT,Hessen
